WELL_ID,WELL_NAME,WELL_TYPE,HOST_WELL_ID,STATUS,NORTHING,EASTING,SORT_NAME
C4648,299-E17-26,GROUNDWATER WELL,,IN-USE,135025.06,574662.61,1-0299-E0017A-A0026A
C5131,C5131,INSTRUMENT BORING,,DECOMMISSIONED-V,137333.03,573678.56,9-C5131-C5131A-A0001A
C5562,C5562,BORING,,DECOMMISSIONED-V,133379,573115,9-C5562-C5562A-A0001A
C4711,C4711,BORING,,DECOMMISSIONED-V,135002.52,567175.2,9-C4711-C4711A-A0001A
C5101,299-W11-86,GROUNDWATER WELL,,DECOMMISSIONED-V,136610.04,568143.53,1-0299-W0011A-A0086A
C5470,C5470,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135333.6,566488.8,9-C5470-C5470A-A0001A
C5481,C5481,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135970,566810,9-C5481-C5481A-A0001A
C5896,C5896,BORING,,DECOMMISSIONED-V,134146.1,573268.6,9-C5896-C5896A-A0001A
C5901,C5901,BORING,,DECOMMISSIONED-V,134146,573264.6,9-C5901-C5901A-A0001A
C5903,C5903,VADOSE WELL,,DECOMMISSIONED-V,134141.4,573364.3,9-C5903-C5903A-A0001A
C6477,C6477,LYSIMETER HOST,,CANDIDATE FOR DECOMMISSIONING,133287.008,566448.416,9-C6477-C6477A-A0001A
C5105,C5105,BORING,,DECOMMISSIONED-V,136546.06,575051.21,9-C5105-C5105A-A0001A
C5109,C5109,BORING,,DECOMMISSIONED-V,136528.49,575026.82,9-C5109-C5109A-A0001A
C5494,C5494,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,136383.1866,566331.7644,9-C5494-C5494A-A0001A
C5516,C5516,BORING,,DECOMMISSIONED-V,133778,572965,9-C5516-C5516A-A0001A
C5521,C5521,BORING,,DECOMMISSIONED-V,133802,573314,9-C5521-C5521A-A0001A
C5917,C5917,BORING,,DECOMMISSIONED-V,134146.5,573279,9-C5917-C5917A-A0001A
C5923,299-E13-62,VADOSE WELL,,IN-USE,134361.47,573588.17,1-0299-E0013A-A0062A
C5928,C5928,BORING,,DECOMMISSIONED-V,136546.37,573014.81,9-C5928-C5928A-A0001A
C5618,C5618,BORING,,DECOMMISSIONED-V,133652,573588,9-C5618-C5618A-A0001A
C6138,C6138,BORING,,DECOMMISSIONED-V,135676.81,566167.49,9-C6138-C6138A-A0001A
C6142,C6142,BORING,,DECOMMISSIONED-V,135677.08,566198.16,9-C6142-C6142A-A0001A
C6163,C6163,BORING,,DECOMMISSIONED-V,135668.22,566161.76,9-C6163-C6163A-A0001A
C4783,C4783,BORING,,DECOMMISSIONED-V,135571,566726,9-C4783-C4783A-A0001A
C4787,C4787,BORING,,DECOMMISSIONED-V,135707,566668,9-C4787-C4787A-A0001A
C4795,C4795,BORING,,DECOMMISSIONED-V,135708,566698,9-C4795-C4795A-A0001A
C4801,C4801,BORING,,DECOMMISSIONED-V,135601,566777,9-C4801-C4801A-A0001A
C5229,C5229,BORING,,DECOMMISSIONED-V,135601,566775.5,9-C5229-C5229A-A0001A
C5233,C5233,BORING,,DECOMMISSIONED-V,135602.4,566776.4,9-C5233-C5233A-A0001A
C4803,C4803,BORING,,DECOMMISSIONED-V,135681,566735,9-C4803-C4803A-A0001A
C4858,C4858,BORING,,DECOMMISSIONED-V,135637,566747,9-C4858-C4858A-A0001A
C5239,C5239,BORING,,DECOMMISSIONED-V,135602.2,566774.6,9-C5239-C5239A-A0001A
C5244,299-W10-32,BORING,,DECOMMISSIONED-V,136609.92,566775.56,1-0299-W0010A-A0032A
C5622,C5622,BORING,,DECOMMISSIONED-V,133555,573015,9-C5622-C5622A-A0001A
C5593,C5593,BORING,,DECOMMISSIONED-V,135079.914,566863.615,9-C5593-C5593A-A0001A
C4719,C4719,BORING,,DECOMMISSIONED-V,134731.43,567581.3,9-C4719-C4719A-A0001A
C4724,C4724,BORING,,DECOMMISSIONED-V,134470.13,567606.09,9-C4724-C4724A-A0001A
C4754,C4754,BORING,,DECOMMISSIONED-V,135680,566774,9-C4754-C4754A-A0001A
C4755,C4755,BORING,,DECOMMISSIONED-V,135680,566775,9-C4755-C4755A-A0001A
C5193,299-W19-107,GROUNDWATER WELL,,IN-USE,135205.66,567997.87,1-0299-W0019A-A0107A
C5195,299-E33-50,GROUNDWATER WELL,,IN-USE,137599.3,573773.61,1-0299-E0033A-A0050A
C6067,699-37-59,VADOSE WELL,,IN-USE,134737,571942.1,1-0699-A0037-A0059A
C4763,C4763,BORING,,DECOMMISSIONED-V,135733,566638,9-C4763-C4763A-A0001A
C4766,C4766,BORING,,DECOMMISSIONED-V,135331,566873,9-C4766-C4766A-A0001A
C4769,C4769,BORING,,DECOMMISSIONED-V,135570,566763,9-C4769-C4769A-A0001A
C4775,C4775,BORING,,DECOMMISSIONED-V,135633,566817,9-C4775-C4775A-A0001A
C5199,C5199,BORING,,DECOMMISSIONED-V,135603.8,566729.4,9-C5199-C5199A-A0001A
C5204,C5204,UNCLASSIFIED,,DECOMMISSIONED-V,135635.9,566745.7,9-C5204-C5204A-A0001A
C4918,P29D,BORING,,DECOMMISSIONED-V,135408.314,566564.678,9-P29D-P0029D-A0001A
C4919,P29E,BORING,,DECOMMISSIONED-V,135409.838,566564.069,9-P29E-P0029E-A0001A
C5338,C5338,BORING,,DECOMMISSIONED-V,135587.1,566745.3,9-C5338-C5338A-A0001A
C5339,C5339,BORING,,DECOMMISSIONED-V,135585.9,566765.2,9-C5339-C5339A-A0001A
C3553,CPT-3,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135559,566702,9-CPT-3-C0003PT--A0001A
B8908,299-E33-336,VADOSE WELL,,DECOMMISSIONED-V,137653.04,573637.14,1-0299-E0033A-A0336A
B8917,B8917,UNCLASSIFIED,,DECOMMISSIONED-V,136742,576832,9-B8917-B8917A-A0001A
B8920,B8920,UNCLASSIFIED,,DECOMMISSIONED-V,136767,576697,9-B8920-B8920A-A0001A
B8924,B8924,UNCLASSIFIED,,DECOMMISSIONED-V,137082,574556,9-B8924-B8924A-A0001A
C3985,C3985,BORING,,DECOMMISSIONED-V,135465.926,566622.19,9-C3985-C3985A-A0001A
C3989,C3989,BORING,,DECOMMISSIONED-V,135483.137,566566.617,9-C3989-C3989A-A0001A
C3991,C3991,BORING,,DECOMMISSIONED-V,135499.188,566723.145,9-C3991-C3991A-A0001A
C4053,C4053,BORING,,DECOMMISSIONED-V,135928.026,566565.323,9-C4053-C4053A-A0001A
C3561,CPT-4G,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135452,566446,9-CPT-4G-C0004PT-G-A0001A
C3565,CPT-5,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135618,566702,9-CPT-5-C0005PT--A0001A
C3972,C3972,BORING,,DECOMMISSIONED-V,135427.729,566504.577,9-C3972-C3972A-A0001A
C3974,C3974,BORING,,DECOMMISSIONED-V,135643.065,566658.292,9-C3974-C3974A-A0001A
C3976,C3976,BORING,,DECOMMISSIONED-V,135635.511,566689.288,9-C3976-C3976A-A0001A
C3977,C3977,BORING,,DECOMMISSIONED-V,135626.265,566701.951,9-C3977-C3977A-A0001A
C4866,P29A,BORING,,DECOMMISSIONED-V,135409.229,566563.459,9-P29A-P0029A-A0001A
C4869,P36B,BORING,,DECOMMISSIONED-V,135446.11,566561.021,9-P36B-P0036B-A0001A
C4873,P31A,BORING,,DECOMMISSIONED-V,135446.719,566530.541,9-P31A-P0031A-A0001A
C5301,299-E24-23,GROUNDWATER WELL,,IN-USE,135517.81,575205.22,1-0299-E0024A-A0023A
C5302,C5302,BORING,,DECOMMISSIONED-V,135501.34,575207.7,9-C5302-C5302A-A0001A
C5311,C5311,INSTRUMENT BORING,,IN-USE,136736.6,566753.5,9-C5311-C5311A-A0001A
C6226,299-E33-345,GROUNDWATER WELL,,IN-USE,137388.24,573780.87,1-0299-E0033A-A0345A
C4886,C4886,BORING,,DECOMMISSIONED-V,135851.81,566584.38,9-C4886-C4886A-A0001A
C4899,P45A,BORING,,DECOMMISSIONED-V,135432.089,566449.769,9-P45A-P0045A-A0001A
C5332,C5332,BORING,,DECOMMISSIONED-V,135604.5,566728.5,9-C5332-C5332A-A0001A
C5737,C5737,BORING,,DECOMMISSIONED-V,133250,565198,9-C5737-C5737A-A0001A
C5742,C5742,BORING,,DECOMMISSIONED-V,133384.97,566309.09,9-C5742-C5742A-A0001A
C5757,C5757,BORING,,DECOMMISSIONED-V,133065.65,565721.59,9-C5757-C5757A-A0001A
C3997,C3997,BORING,,DECOMMISSIONED-V,135589.226,566716.536,9-C3997-C3997A-A0001A
C4003,C4003,BORING,,DECOMMISSIONED-V,135696.331,566709.52,9-C4003-C4003A-A0001A
C4009,C4009,BORING,,DECOMMISSIONED-V,135784.14,566688.277,9-C4009-C4009A-A0001A
C4622,C4622,BORING,,DECOMMISSIONED-V,136392.7,566753.6,9-C4622-C4622A-A0001A
C4623,C4623,BORING,,DECOMMISSIONED-V,136370.8,566776.7,9-C4623-C4623A-A0001A
C4110,C4110,BORING,,DECOMMISSIONED-V,135417.157,574980.894,9-C4110-C4110A-A0001A
C4111,C4111,BORING,,DECOMMISSIONED-V,135438.804,574977.333,9-C4111-C4111A-A0001A
C4562,C4562,UNCLASSIFIED,,IN-USE,134895.93,574116.92,9-C4562-C4562A-A0001A
C4067,C4067,UNCLASSIFIED,,DECOMMISSIONED-V,135543.972,566440.303,9-C4067-C4067A-A0001A
C4036,C4036,BORING,,DECOMMISSIONED-V,135488.77,566526.865,9-C4036-C4036A-A0001A
C4041,C4041,BORING,,DECOMMISSIONED-V,135488.801,566419.921,9-C4041-C4041A-A0001A
C4043,C4043,BORING,,DECOMMISSIONED-V,135488.829,566450.624,9-C4043-C4043A-A0001A
C4103,C4103,UNCLASSIFIED,,DECOMMISSIONED-V,136337.342,564259.754,9-C4103-C4103A-A0001A
C4543,C4543,BORING,,DECOMMISSIONED-V,136177.37,575682.22,9-C4543-C4543A-A0001A
C4550,C4550,UNCLASSIFIED,,DECOMMISSIONED-V,135029.414,567266.591,9-C4550-C4550A-A0001A
C4555,C4555,BORING,,DECOMMISSIONED-V,134502.82,567556.29,9-C4555-C4555A-A0001A
C3629,C3629,VADOSE WELL,,IN-USE,136503.77,574401.96,9-C3629-C3629A-A0001A
C3650,C3650,INVALID,,DECOMMISSIONED-V,136762.344,567379.961,9-C3650-C3650A-A0001A
C4180,C4180,BORING,,DECOMMISSIONED-V,135923.14,566690.58,9-C4180-C4180A-A0001A
C4193,C4193,UNCLASSIFIED,,DECOMMISSIONED-V,134145.79,573334.49,9-C4193-C4193A-A0001A
C4201,C4201,UNCLASSIFIED,,DECOMMISSIONED-V,135011.594,567264.841,9-C4201-C4201A-A0001A
C4203,C4203,UNCLASSIFIED,,DECOMMISSIONED-V,134988.833,567265.105,9-C4203-C4203A-A0001A
B8502,B8502,UNCLASSIFIED,,DECOMMISSIONED-V,134894.21,574137.48,9-B8502-B8502A-A0001A
C3247,C3247,UNCLASSIFIED,,DECOMMISSIONED-V,135438.801,574979.076,9-C3247-C3247A-A0001A
C3248,C3248,BORING,,DECOMMISSIONED-V,135355.1,575104.55,9-C3248-C3248A-A0001A
C3094,C3094,INSTRUMENT BORING,,IN-USE,136083.5508,574568.3633,9-C3094-C3094A-A0001A
C3100,C3100,INSTRUMENT BORING,,IN-USE,136083.5508,574568.3633,9-C3100-C3100A-A0001A
C3566,CPT-7A,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135450,566668,9-CPT-7A-C0007PT-A-A0001A
C3569,CPT-10,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135334,566354,9-CPT-10-C0010PT--A0001A
C3571,CPT-12,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135569,566863,9-CPT-12-C0012PT--A0001A
C3583,CPT-26,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135667,566831,9-CPT-26-C0026PT--A0001A
C3586,CPT-29,SOIL TUBE,,CANDIDATE FOR DECOMMISSIONING,135537,566700,9-CPT-29-C0029PT--A0001A
C3120,299-W14-16,GROUNDWATER WELL,,IN-USE,136318.482,567001.334,1-0299-W0014A-A0016A
C3599,C3599,SOIL TUBE,,IN-USE,135286,566382,9-C3599-C3599A-A0001A
C3625,C3625,UNCLASSIFIED,,IN-USE,136502.43,574420.13,9-C3625-C3625A-A0001A
C3626,C3626,UNCLASSIFIED,,IN-USE,136503.84,574419.47,9-C3626-C3626A-A0001A
C4167,C4167,UNCLASSIFIED,,DECOMMISSIONED-V,134351.96,573253.24,9-C4167-C4167A-A0001A
C4173,C4173,UNCLASSIFIED,,DECOMMISSIONED-V,134351.74,573207.88,9-C4173-C4173A-A0001A
C3853,C3853,BORING,,DECOMMISSIONED-V,135500.188,566843.54,9-C3853-C3853A-A0001A
C3856,C3856,BORING,,DECOMMISSIONED-V,135886.99,566585.16,9-C3856-C3856A-A0001A
C3386,C3386,UNCLASSIFIED,,IN-USE,136083.5508,574568.3633,9-C3386-C3386A-A0001A
C3390,299-E33-337,GROUNDWATER WELL,,IN-USE,137193.87,573821.8,1-0299-E0033A-A0337A
C3392,299-E33-339,GROUNDWATER WELL,,IN-USE,137221.51,573716.86,1-0299-E0033A-A0339A
C3870,C3870,BORING,,DECOMMISSIONED-V,135684.378,566241.364,9-C3870-C3870A-A0001A
C3876,C3876,BORING,,DECOMMISSIONED-V,135512.923,566561.946,9-C3876-C3876A-A0001A
C3813,C3813,UNCLASSIFIED,,DECOMMISSIONED-V,135288.027,566661.694,9-C3813-C3813A-A0001A
C3822,C3822,UNCLASSIFIED,,DECOMMISSIONED-V,134735.837,566425.677,9-C3822-C3822A-A0001A
C4217,C4217,UNCLASSIFIED,,DECOMMISSIONED-V,134725.399,567626.076,9-C4217-C4217A-A0001A
C4235,699-40-65,GROUNDWATER WELL,,IN-USE,135881.16,570057.48,1-0699-A0040-A0065A
B8542,B8542,UNCLASSIFIED,,DECOMMISSIONED-V,138495.152,587642.21,9-B8542-B8542A-A0001A
C3823,C3823,UNCLASSIFIED,,DECOMMISSIONED-V,134735.451,566426.012,9-C3823-C3823A-A0001A
C3827,299-E17-23,GROUNDWATER WELL,,IN-USE,134842.439,574694.483,1-0299-E0017A-A0023A
C3828,299-E17-24,BORING,,DECOMMISSIONED-V,134845.545,574518.125,1-0299-E0017A-A0024A
C3836,C3836,UNCLASSIFIED,,DECOMMISSIONED-V,134976.321,566609.778,9-C3836-C3836A-A0001A
C3839,C3839,INSTRUMENT BORING,,IN-USE,135609.2251,567355.4428,9-C3839-C3839A-A0001A
C4257,299-E24-33,GROUNDWATER WELL,,IN-USE,136251.45,575325.4,1-0299-E0024A-A0033A
B8618,13N28E26R01,GROUNDWATER WELL,,CANDIDATE FOR DECOMMISSIONING,139107.22,594695.42,9-13N28E26R01-A2601NER-A0001A
C3337,C3337,VADOSE WELL,,DECOMMISSIONED-V,134973.829,588888.501,9-C3337-C3337A-A0001A
C3364,HWDS48,VADOSE WELL,,DECOMMISSIONED-V,136641.863,589552.111,9-HWDS48-H0048WDS-A0001A
C3367,C3367,UNCLASSIFIED,,DECOMMISSIONED-V,137303.854,588245.567,9-C3367-C3367A-A0001A
C3848,C3848,BORING,,DECOMMISSIONED-V,135452.123,566713.455,9-C3848-C3848A-A0001A
D0491,D0491,BORING,,DECOMMISSIONED-V,137347.14,573809.07,9-D0491-D0491A-A0001A
D0501,299-W14-34,PROPOSED SITE,,AWAITING DRILLING,135917,567450,1-0299-W0014A-A0034A
D0528,D0528,PROPOSED SITE,,AWAITING DRILLING,135002.351,566966.205,9-D0528-D0528A-A0001A
C8813,C8813,INSTRUMENT BORING,,DECOMMISSIONED-V,136121.66,566832.34,9-C8813-C8813A-A0001A
C8817,C8817,INSTRUMENT BORING,,DECOMMISSIONED-V,136169.07,566733.79,9-C8817-C8817A-A0001A
D0534,D0534,PROPOSED SITE,,AWAITING DRILLING,136389.507,566669.735,9-D0534-D0534A-A0001A
D0541,D0541,PROPOSED SITE,,AWAITING DRILLING,134116.228,567537.633,9-D0541-D0541A-A0001A
D0548,D0548,PROPOSED SITE,,AWAITING DRILLING,137154.82,575338.916,9-D0548-D0548A-A0001A
D0553,D0553,PROPOSED SITE,,AWAITING DRILLING,137196.307,575219.66,9-D0553-D0553A-A0001A
C8822,C8822,BORING,,DECOMMISSIONED-V,136265.5,566771.85,9-C8822-C8822A-A0001A
C8825,C8825,BORING,,DECOMMISSIONED-V,134130.76,566825.13,9-C8825-C8825A-A0001A
C8826,C8826,BORING,,DECOMMISSIONED-V,134130.78,566823.9,9-C8826-C8826A-A0001A
C3494,299-W15-764,INVALID,,DECOMMISSIONED-V,135655.764,566580.743,1-0299-W0015A-A0764A
C3965,C3965,BORING,,DECOMMISSIONED-V,135329.62,566483.988,9-C3965-C3965A-A0001A
C3970,C3970,BORING,,DECOMMISSIONED-V,135401.093,566487.426,9-C3970-C3970A-A0001A
C3530,C3530,UNCLASSIFIED,,DECOMMISSIONED-V,138598.644,586697.506,9-C3530-C3530A-A0001A
D0487,D0487,BORING,,AWAITING DRILLING,137311.43,573764.46,9-D0487-D0487A-A0001A
D0584,D0584,BORING,,DECOMMISSIONED-V,134443.611,566864.885,9-D0584-D0584A-A0001A
C8878,C8878,INSTRUMENT BORING,,IN-USE,134412,572133.7,9-C8878-C8878A-A0001A
C8885,C8885,BORING,,DECOMMISSIONED-V,134344,572174,9-C8885-C8885A-A0001A
C8462,C8462,LYSIMETER HOST,,IN-USE,136941.772,568767.466,9-C8462-C8462A-A0001A
C8465,C8465,LYSIMETER HOST,,IN-USE,136947.483,568769.753,9-C8465-C8465A-A0001A
C9750,699-47-55,GROUNDWATER WELL,,IN-USE,137877.85,573284.09,1-0699-A0047-A0055A
C8902,C8902,BORING,,DECOMMISSIONED-V,134100,572136,9-C8902-C8902A-A0001A
C8920,299-W18-41,GROUNDWATER WELL,,IN-USE,135048.54,566045.06,1-0299-W0018A-A0041A
D0161,D0161,BORING,,DECOMMISSIONED-V,135068.39,566827.55,9-D0161-D0161A-A0001A
D0162,D0162,BORING,,DECOMMISSIONED-V,135063.52,566823.01,9-D0162-D0162A-A0001A
D0592,D0592,BORING,,DECOMMISSIONED,134511.103,566757.979,9-D0592-D0592A-A0001A
D0603,D0603,BORING,,DECOMMISSIONED-V,134492.47,566815.08,9-D0603-D0603A-A0001A
C8925,299-W18-260,GROUNDWATER WELL,,IN-USE,135196.89,566862.54,1-0299-W0018A-A0260A
C8928,299-W19-114,GROUNDWATER WELL,,IN-USE,135013.21,567901.89,1-0299-W0019A-A0114A
D0164,D0164,BORING,,DECOMMISSIONED-V,135029.87,566787.05,9-D0164-D0164A-A0001A
D0608,D0608,BORING,,DECOMMISSIONED-V,134310.42,566938.47,9-D0608-D0608A-A0001A
D0614,D0614,BORING,,DECOMMISSIONED-V,134393.73,566891.37,9-D0614-D0614A-A0001A
C9601,699-32-64,GROUNDWATER WELL,,IN-USE,133304.04,570451.01,1-0699-A0032-A0064A
C9603,699-32-59,GROUNDWATER WELL,,IN-USE,133400.32,571800.08,1-0699-A0032-A0059A
C9616,299-E26-80,GROUNDWATER WELL,,IN-USE,136335.59,576271.35,1-0299-E0026A-A0080A
D0124,299-E33-365,PROPOSED SITE,,AWAITING DRILLING,137389.1,573833,1-0299-E0033A-A0365A
D0139,299-W14-32,GROUNDWATER WELL,,IN-USE,136054.322,568127.499,1-0299-W0014A-A0032A
D0555,D0555,PROPOSED SITE,,AWAITING DRILLING,137196.315,575315.2,9-D0555-D0555A-A0001A
C8607,C8607,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136928.5,568700.65,9-C8607-C8607A-A0001A
C8618,C8618,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136925.9,568699.86,9-C8618-C8618A-A0001A
C9944,C9944,BORING,,DECOMMISSIONED-V,136395.95,566926.69,9-C9944-C9944A-A0001A
C9999,699-45-65,GROUNDWATER WELL,,IN-USE,137403.78,570000.82,1-0699-A0045-A0065A
D0003,299-W22-125,GROUNDWATER WELL,,IN-USE,134253.724,567028.506,1-0299-W0022A-A0125A
D0348,D0348,BORING,,DECOMMISSIONED-V,136125.76,575379.02,9-D0348-D0348A-A0001A
D0350,D0350,BORING,,DECOMMISSIONED-V,136138.81,575395.38,9-D0350-D0350A-A0001A
D0300,299-W11-108,PROPOSED SITE,,AWAITING DRILLING,136716.2,566926.4,1-0299-W0011A-A0108A
C8494,C8494,HOSTED LYSIMETER,C8468,IN-USE,136941.07,568772.395,9-C8494-C8494A-A0001A
C8498,C8498,HOSTED LYSIMETER,C8470,IN-USE,136937.265,568770.83,9-C8498-C8498A-A0001A
C8502,C8502,HOSTED LYSIMETER,C8473,IN-USE,136931.579,568768.075,9-C8502-C8502A-A0001A
C8521,C8521,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136949.62,568709.98,9-C8521-C8521A-A0001A
C8533,C8533,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136946.73,568709.58,9-C8533-C8533A-A0001A
C9857,C9857,BORING,,DECOMMISSIONED-V,136856.6,566947.3,9-C9857-C9857A-A0001A
C9863,C9863,BORING,,DECOMMISSIONED-V,136455.71,566958.51,9-C9863-C9863A-A0001A
C9866,C9866,BORING,,DECOMMISSIONED-V,136390.97,566930.04,9-C9866-C9866A-A0001A
D0317,299-W11-119,PROPOSED SITE,,AWAITING DRILLING,136635.705,566952.206,1-0299-W0011A-A0119A
D0319,299-W11-110,PROPOSED SITE,,AWAITING DRILLING,137085.2,567675.9,1-0299-W0011A-A0110A
D0322,699-35-70B,GROUNDWATER WELL,,DECOMMISSIONED-V,134298.806,568463.287,1-0699-A0035-A0070B
C8541,C8541,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136944.67,568707.7,9-C8541-C8541A-A0001A
C8547,C8547,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136943.24,568707.47,9-C8547-C8547A-A0001A
C8554,C8554,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136941.36,568705.18,9-C8554-C8554A-A0001A
C8559,C8559,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136940.14,568704.66,9-C8559-C8559A-A0001A
C8562,C8562,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136939.57,568705.82,9-C8562-C8562A-A0001A
C8568,C8568,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136938.18,568705.61,9-C8568-C8568A-A0001A
C8571,C8571,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136937.35,568704.23,9-C8571-C8571A-A0001A
C8585,C8585,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136933.85,568702.15,9-C8585-C8585A-A0001A
C8602,C8602,HOSTED LYSIMETER,,CANDIDATE FOR DECOMMISSIONING,136929.78,568701.21,9-C8602-C8602A-A0001A
C9386,C9386,PROPOSED SITE,,AWAITING DRILLING,136085.8,575332.61,9-C9386-C9386A-A0001A
C9880,699-47-78C,GROUNDWATER WELL,,IN-USE,138045.76,566046.21,1-0699-A0047-A0078C
C9914,299-E27-40,PROPOSED SITE,,AWAITING DRILLING,136511.99,575003.31,1-0299-E0027A-A0040A
C9918,299-W13-2Q,HOSTED SAMPLE PORT,C9440,IN-USE,135819.18,568832.59,1-0299-W0013A-A0002Q
C9490,C9490,BORING,,DECOMMISSIONED-V,136810.33,573856.96,9-C9490-C9490A-A0001A
C9501,C9501,CANCELLED SITE,,DRILLING CANCELLED,136665.5,567203.2,9-C9501-C9501A-A0001A
D0080,299-W13-4,PROPOSED SITE,,AWAITING DRILLING,136339.7,568086.1,1-0299-W0013A-A0004A
D0083,699-45-67C,GROUNDWATER WELL,,IN-USE,137131.75,569431.19,1-0699-A0045-A0067C
D0387,299-W11-113,PROPOSED SITE,,AWAITING DRILLING,136392.6,566991.2,1-0299-W0011A-A0113A
C8759,C8759,BORING,,DECOMMISSIONED-V,134127.95,566814.897,9-C8759-C8759A-A0001A
C8760,C8760,BORING,,DECOMMISSIONED-V,134127.68,566815.91,9-C8760-C8760A-A0001A
C8673,C8673,HOSTED LYSIMETER,C8093,CANDIDATE FOR DECOMMISSIONING,133276.08,574944.49,9-C8673-C8673A-A0001A
C9412,299-W19-116,GROUNDWATER WELL,,IN-USE,135090.16,568510.19,1-0299-W0019A-A0116A
C9416,699-31-68,GROUNDWATER WELL,,IN-USE,133080.6,569598,1-0699-A0031-A0068A
D0006,D0006,BORING,,DECOMMISSIONED-V,136000.97,575341.28,9-D0006-D0006A-A0001A
D0353,D0353,BORING,,DECOMMISSIONED-V,136140.72,575382.83,9-D0353-D0353A-A0001A
D0354,D0354,BORING,,DECOMMISSIONED-V,136139.68,575382.83,9-D0354-D0354A-A0001A
C8707,C8707,BORING,,DECOMMISSIONED-V,137697,573661.64,9-C8707-C8707A-A0001A
C8710,C8710,CANCELLED SITE,,DRILLING CANCELLED,137717.16,573551.6,9-C8710-C8710A-A0001A
C9431,299-W22-116,GROUNDWATER WELL,,IN-USE,134139.92,566900.5,1-0299-W0022A-A0116A
C9449,299-E27-26,GROUNDWATER WELL,,IN-USE,136624.88,575218.04,1-0299-E0027A-A0026A
D0019,299-W11-102,PROPOSED SITE,,AWAITING DRILLING,136640.6,567003.1,1-0299-W0011A-A0102A
D0027,299-W7-16,GROUNDWATER WELL,,IN-USE,137265.57,566085.14,1-0299-W0007A-A0016A
D0035,299-W26-15,GROUNDWATER WELL,,IN-USE,133391.21,566575.83,1-0299-W0026A-A0015A
D0366,D0366,BORING,,DECOMMISSIONED-V,136231.9797,575423.2898,9-D0366-D0366A-A0001A
D0374,D0374,BORING,,AWAITING DRILLING,137250.43,573866.21,9-D0374-D0374A-A0001A
C6914,C6914,BORING,,DECOMMISSIONED-V,136413.012,566792.222,9-C6914-C6914A-A0001A
C6919,C6919,INSTRUMENT BORING,,IN-USE,136363.922,566774.024,9-C6919-C6919A-A0001A
C8321,C8321,VADOSE WELL,,DRILLING CANCELLED,138735.21,586784.54,9-C8321-C8321A-A0001A
C8399,C8399,INSTRUMENT BORING,,DECOMMISSIONED-V,134491.707,566780.731,9-C8399-C8399A-A0001A
C6937,C6937,CANCELLED SITE,,DRILLING CANCELLED,136387.798,566711.364,9-C6937-C6937A-A0001A
C6925,C6925,INSTRUMENT BORING,,IN-USE,136432.616,566746.646,9-C6925-C6925A-A0001A
C9506,C9506,BORING,,DECOMMISSIONED-V,136471.97,566948.95,9-C9506-C9506A-A0001A
C9516,299-W22-118,VADOSE WELL,,DECOMMISSIONED-V,134669.04,567616.16,1-0299-W0022A-A0118A
C9520,299-W22-122,GROUNDWATER WELL,,IN-USE,134663,567615.93,1-0299-W0022A-A0122A
C9524,299-W19-117,CANCELLED SITE,,DRILLING CANCELLED,134989.05,567251.81,1-0299-W0019A-A0117A
C7676,C7676,BORING,,DECOMMISSIONED-V,136568.8,575079.7,9-C7676-C7676A-A0001A
C6837,C6837,BORING,,CANDIDATE FOR DECOMMISSIONING,134680.58,566212.99,9-C6837-C6837A-A0001A
C7826,C7826,BORING,,DECOMMISSIONED-V,137508.604,573553.844,9-C7826-C7826A-A0001A
C7836,C7836,BORING,,DECOMMISSIONED-V,138012.04,563805.72,9-C7836-C7836A-A0001A
C6956,C6956,BORING,,DECOMMISSIONED-V,136366.8,566793.672,9-C6956-C6956A-A0001A
C6964,C6964,BORING,,DECOMMISSIONED-V,136721.62,576723.75,9-C6964-C6964A-A0001A
C6980,C6980,VADOSE WELL,,IN-USE,136503.3,574423.11,9-C6980-C6980A-A0001A
