FID,Shape,row,col,Easting,Northing,Smw_fscore,Sew_fscore,cr_Spcs_fscore,tec99_Spcs_fscore,ctet_Spcs_fscore,ctet_uu_mu_mik_cv_score,ctet_uu_mu_mik_cov_score,ctet_lu_cr_mik_cv_score,ctet_lu_cr_mik_cov_score,hexcr_uu_mu_mik_cv_score,hexcr_uu_mu_mik_cov_score,hexcr_lu_cr_mik_cv_score,hexcr_lu_cr_mik_cov_score,tc99_uu_mu_mik_cv_score,tc99_uu_mu_mik_cov_score,tc99_lu_cr_mik_cv_score,tc99_lu_cr_mik_cov_score
2847,Point,73,91,569950,135550,1,0,0.0,0,0,0,1.0,1,0.0,2,4.0,4,3.0,0,0.0,4,1.0
2848,Point,73,92,570050,135550,1,0,0.0,0,0,0,1.0,1,0.0,2,4.0,4,3.0,0,0.0,4,2.0
2849,Point,73,93,570150,135550,1,0,0.0,0,0,1,4.0,1,0.0,3,4.0,4,3.0,0,0.0,4,2.0
2850,Point,73,94,570250,135550,1,0,0.0,0,0,3,4.0,1,0.0,3,4.0,4,3.0,0,0.0,4,3.0
2851,Point,73,95,570350,135550,2,0,0.0,0,0,3,4.0,1,0.0,3,4.0,4,3.0,1,0.0,4,3.0
2852,Point,73,96,570450,135550,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,4,3.0
2853,Point,73,97,570550,135550,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2854,Point,73,98,570650,135550,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2855,Point,73,99,570750,135550,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2856,Point,73,100,570850,135550,1,0,0.0,0,0,3,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2857,Point,73,101,570950,135550,1,0,0.0,0,0,2,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2858,Point,73,102,571050,135550,1,0,0.0,0,0,2,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2859,Point,73,103,571150,135550,1,0,0.0,0,0,1,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2860,Point,73,104,571250,135550,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2861,Point,73,105,571350,135550,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2862,Point,73,106,571450,135550,1,0,0.0,0,0,0,2.0,2,1.0,3,3.0,4,3.0,2,0.0,3,3.0
2863,Point,73,107,571550,135550,2,0,0.0,0,0,1,2.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2864,Point,73,108,571650,135550,2,0,0.0,0,0,1,2.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2865,Point,73,109,571750,135550,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2866,Point,73,110,571850,135550,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2867,Point,73,111,571950,135550,4,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2868,Point,73,112,572050,135550,4,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
2869,Point,73,113,572150,135550,4,0,0.0,0,0,2,1.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
2870,Point,74,32,564050,135450,4,0,0.0,0,0,3,3.0,3,2.0,3,2.0,4,3.0,3,2.0,2,1.0
2871,Point,74,33,564150,135450,4,0,0.0,0,0,3,2.0,3,2.0,3,2.0,4,3.0,3,2.0,2,1.0
2872,Point,74,34,564250,135450,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,3,2.0,2,2.0
2873,Point,74,35,564350,135450,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,2,2.0,1,2.0
2874,Point,74,36,564450,135450,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,2,2.0,1,2.0
2875,Point,74,37,564550,135450,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
2876,Point,74,38,564650,135450,3,0,0.0,0,0,2,1.0,4,2.0,3,2.0,4,3.0,2,2.0,1,3.0
2877,Point,74,39,564750,135450,3,0,0.0,0,0,2,1.0,4,2.0,3,2.0,4,3.0,2,2.0,1,3.0
2878,Point,74,40,564850,135450,3,0,0.0,0,0,2,1.0,3,2.0,2,3.0,4,3.0,2,2.0,1,3.0
2879,Point,74,41,564950,135450,2,0,0.0,0,0,2,1.0,3,2.0,2,3.0,4,3.0,1,2.0,0,3.0
2880,Point,74,42,565050,135450,2,0,0.0,0,0,3,2.0,2,3.0,2,3.0,4,3.0,2,3.0,0,3.0
2881,Point,74,43,565150,135450,2,0,0.0,0,0,3,2.0,1,3.0,2,3.0,4,3.0,2,3.0,0,3.0
2882,Point,74,44,565250,135450,2,0,0.0,0,0,3,3.0,1,3.0,1,3.0,4,3.0,3,4.0,0,3.0
2883,Point,74,45,565350,135450,2,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,3,4.0,0,2.0
2884,Point,74,46,565450,135450,2,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,3,4.0,0,1.0
2885,Point,74,47,565550,135450,2,0,0.0,0,0,3,4.0,0,3.0,1,2.0,4,3.0,3,3.0,0,1.0
2886,Point,74,48,565650,135450,2,0,0.0,0,0,3,4.0,0,3.0,0,1.0,4,3.0,3,1.0,0,0.0
2887,Point,74,49,565750,135450,1,0,0.0,0,0,3,4.0,0,4.0,0,1.0,4,3.0,2,0.0,0,0.0
2888,Point,74,50,565850,135450,1,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,2,0.0,0,0.0
2889,Point,74,51,565950,135450,0,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2890,Point,74,52,566050,135450,0,0,0.0,0,0,2,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2891,Point,74,53,566150,135450,0,0,0.0,0,0,0,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2892,Point,74,54,566250,135450,0,0,0.0,0,0,0,1.0,0,4.0,0,0.0,0,3.0,0,0.0,0,0.0
2893,Point,74,55,566350,135450,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,0,0.0,0,0.0
2894,Point,74,56,566450,135450,0,0,0.0,0,0,0,0.0,0,3.0,0,0.0,0,4.0,0,0.0,0,0.0
2895,Point,74,57,566550,135450,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,1,0.0,0,1.0
2896,Point,74,58,566650,135450,0,0,0.0,0,0,0,1.0,0,4.0,0,0.0,0,4.0,3,0.0,0,3.0
2897,Point,74,59,566750,135450,0,1,0.0,0,0,0,1.0,0,4.0,0,0.0,0,3.0,4,0.0,0,4.0
2898,Point,74,60,566850,135450,0,2,0.0,0,0,1,0.0,0,3.0,0,0.0,0,0.0,4,0.0,0,4.0
2899,Point,74,61,566950,135450,0,2,0.0,0,0,2,0.0,0,3.0,0,0.0,0,0.0,4,0.0,0,4.0
2900,Point,74,62,567050,135450,0,2,0.0,0,0,3,0.0,3,0.0,0,0.0,0,0.0,4,0.0,0,4.0
2901,Point,74,63,567150,135450,1,1,0.0,0,0,3,0.0,4,0.0,0,0.0,0,0.0,4,0.0,0,4.0
2902,Point,74,64,567250,135450,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,0,0.0,4,0.0,1,4.0
2903,Point,74,65,567350,135450,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,0,0.0,4,0.0,1,4.0
2904,Point,74,66,567450,135450,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,0,0.0,4,0.0,2,4.0
2905,Point,74,67,567550,135450,1,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,0.0,4,0.0,3,3.0
2906,Point,74,68,567650,135450,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,3,0.0,3,3.0
2907,Point,74,69,567750,135450,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,2,1.0,3,2.0
2908,Point,74,70,567850,135450,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,0,0.0,3,1.0
2909,Point,74,71,567950,135450,0,1,0.0,0,0,4,0.0,4,0.0,0,1.0,0,3.0,0,0.0,3,0.0
2910,Point,74,72,568050,135450,0,1,0.0,0,0,4,0.0,4,0.0,1,1.0,0,3.0,0,0.0,3,0.0
2911,Point,74,73,568150,135450,1,1,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,0,0.0,3,0.0
2912,Point,74,74,568250,135450,1,1,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,1,1.0,3,0.0
2913,Point,74,75,568350,135450,0,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2914,Point,74,76,568450,135450,0,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2915,Point,74,77,568550,135450,0,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2916,Point,74,78,568650,135450,1,0,0.0,0,0,4,0.0,3,0.0,0,1.0,4,3.0,0,0.0,4,0.0
2917,Point,74,79,568750,135450,1,0,0.0,0,0,3,0.0,0,0.0,0,1.0,4,3.0,0,0.0,4,0.0
2918,Point,74,80,568850,135450,1,0,0.0,0,0,2,0.0,0,0.0,0,1.0,4,3.0,0,0.0,4,0.0
2919,Point,74,81,568950,135450,0,0,0.0,0,0,0,0.0,0,0.0,0,2.0,4,3.0,0,0.0,4,0.0
2920,Point,74,82,569050,135450,0,0,0.0,0,0,0,0.0,0,0.0,0,2.0,4,3.0,0,0.0,4,0.0
2921,Point,74,83,569150,135450,0,0,0.0,0,0,0,0.0,0,0.0,1,2.0,4,3.0,1,3.0,4,0.0
2922,Point,74,84,569250,135450,1,0,0.0,0,0,0,0.0,0,0.0,1,4.0,4,3.0,1,3.0,4,0.0
2923,Point,74,85,569350,135450,1,0,0.0,0,0,0,0.0,0,0.0,1,4.0,4,3.0,1,2.0,4,0.0
2924,Point,74,86,569450,135450,1,0,0.0,0,0,0,0.0,0,0.0,1,4.0,4,3.0,1,1.0,4,0.0
2925,Point,74,87,569550,135450,1,0,0.0,0,0,0,0.0,0,1.0,2,4.0,4,3.0,1,0.0,4,0.0
2926,Point,74,88,569650,135450,1,0,0.0,0,0,0,0.0,0,1.0,2,4.0,4,3.0,1,0.0,4,0.0
2927,Point,74,89,569750,135450,0,0,0.0,0,0,0,0.0,0,1.0,2,4.0,4,3.0,1,0.0,4,0.0
2928,Point,74,90,569850,135450,0,0,0.0,0,0,0,1.0,0,0.0,2,4.0,4,3.0,0,0.0,4,0.0
2929,Point,74,91,569950,135450,0,0,0.0,0,0,0,1.0,1,0.0,2,4.0,4,3.0,0,0.0,4,0.0
2930,Point,74,92,570050,135450,0,0,0.0,0,0,0,2.0,1,0.0,3,4.0,4,3.0,0,0.0,4,1.0
2931,Point,74,93,570150,135450,1,0,0.0,0,0,2,4.0,1,0.0,3,4.0,4,3.0,0,0.0,4,1.0
2932,Point,74,94,570250,135450,1,0,0.0,0,0,3,4.0,1,0.0,3,3.0,4,3.0,0,0.0,4,1.0
2933,Point,74,95,570350,135450,2,0,0.0,0,0,3,4.0,1,0.0,3,3.0,4,3.0,0,0.0,4,2.0
2934,Point,74,96,570450,135450,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,4,2.0
2935,Point,74,97,570550,135450,3,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2936,Point,74,98,570650,135450,3,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2937,Point,74,99,570750,135450,2,0,0.0,0,0,3,4.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2938,Point,74,100,570850,135450,2,0,0.0,0,0,3,4.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
2939,Point,74,101,570950,135450,1,0,0.0,0,0,2,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2940,Point,74,102,571050,135450,1,0,0.0,0,0,2,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2941,Point,74,103,571150,135450,1,0,0.0,0,0,1,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2942,Point,74,104,571250,135450,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2943,Point,74,105,571350,135450,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2944,Point,74,106,571450,135450,2,0,0.0,0,0,0,2.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2945,Point,74,107,571550,135450,2,0,0.0,0,0,1,2.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
2946,Point,74,108,571650,135450,2,0,0.0,0,0,1,2.0,2,1.0,3,3.0,4,3.0,2,0.0,3,3.0
2947,Point,74,109,571750,135450,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2948,Point,74,110,571850,135450,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
2949,Point,74,111,571950,135450,4,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,2.0
2950,Point,74,112,572050,135450,4,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
2951,Point,74,113,572150,135450,4,0,0.0,0,0,2,2.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
2952,Point,75,32,564050,135350,4,0,0.0,0,0,3,3.0,3,2.0,3,2.0,4,3.0,3,2.0,2,1.0
2953,Point,75,33,564150,135350,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,3,2.0,2,1.0
2954,Point,75,34,564250,135350,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,3,2.0,2,1.0
2955,Point,75,35,564350,135350,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,2,2.0,1,2.0
2956,Point,75,36,564450,135350,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,2,2.0,1,2.0
2957,Point,75,37,564550,135350,4,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
2958,Point,75,38,564650,135350,3,0,0.0,0,0,2,1.0,4,2.0,3,2.0,4,3.0,2,2.0,1,3.0
2959,Point,75,39,564750,135350,3,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,2.0,1,3.0
2960,Point,75,40,564850,135350,2,0,0.0,0,0,2,1.0,3,2.0,2,3.0,4,3.0,1,2.0,1,3.0
2961,Point,75,41,564950,135350,2,0,0.0,0,0,2,1.0,3,3.0,2,3.0,4,3.0,1,2.0,0,3.0
2962,Point,75,42,565050,135350,2,0,0.0,0,0,2,2.0,2,3.0,2,3.0,4,3.0,1,3.0,0,3.0
2963,Point,75,43,565150,135350,1,0,0.0,0,0,3,2.0,1,3.0,2,3.0,4,3.0,1,3.0,0,3.0
2964,Point,75,44,565250,135350,1,0,0.0,0,0,3,3.0,1,3.0,1,3.0,4,3.0,2,4.0,0,3.0
2965,Point,75,45,565350,135350,1,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,3,4.0,0,2.0
2966,Point,75,46,565450,135350,1,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,3,4.0,0,2.0
2967,Point,75,47,565550,135350,1,0,0.0,0,0,3,4.0,0,3.0,1,2.0,4,3.0,3,3.0,0,1.0
2968,Point,75,48,565650,135350,2,0,0.0,0,0,3,4.0,0,3.0,0,1.0,4,3.0,3,2.0,0,0.0
2969,Point,75,49,565750,135350,1,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,2,0.0,0,0.0
2970,Point,75,50,565850,135350,1,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,1,0.0,0,0.0
2971,Point,75,51,565950,135350,0,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2972,Point,75,52,566050,135350,0,0,0.0,0,0,2,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2973,Point,75,53,566150,135350,0,0,0.0,0,0,1,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2974,Point,75,54,566250,135350,0,0,0.0,0,0,0,1.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
2975,Point,75,55,566350,135350,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,0,0.0,0,0.0
2976,Point,75,56,566450,135350,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,1,0.0,0,1.0
2977,Point,75,57,566550,135350,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,3,0.0,0,2.0
2978,Point,75,58,566650,135350,0,1,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,3,0.0,0,3.0
2979,Point,75,59,566750,135350,0,2,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,4,0.0,0,4.0
2980,Point,75,60,566850,135350,0,3,0.0,0,0,0,0.0,0,3.0,0,0.0,0,3.0,4,0.0,0,4.0
2981,Point,75,61,566950,135350,0,4,0.0,0,0,1,0.0,1,3.0,0,0.0,0,0.0,4,0.0,0,4.0
2982,Point,75,62,567050,135350,0,2,0.0,0,0,2,0.0,4,0.0,0,0.0,0,0.0,4,0.0,0,4.0
2983,Point,75,63,567150,135350,0,1,0.0,0,0,3,0.0,4,0.0,0,0.0,0,0.0,4,0.0,1,4.0
2984,Point,75,64,567250,135350,1,0,0.0,0,0,3,0.0,4,0.0,0,0.0,0,0.0,4,0.0,1,4.0
2985,Point,75,65,567350,135350,1,0,0.0,0,0,3,0.0,4,0.0,0,0.0,0,0.0,4,0.0,2,4.0
2986,Point,75,66,567450,135350,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,0,3.0,4,0.0,2,4.0
2987,Point,75,67,567550,135350,1,0,0.0,0,0,4,0.0,4,0.0,0,0.0,0,4.0,4,0.0,3,3.0
2988,Point,75,68,567650,135350,1,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,4,0.0,3,3.0
2989,Point,75,69,567750,135350,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,3,0.0,3,2.0
2990,Point,75,70,567850,135350,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,0,4.0,1,0.0,3,1.0
2991,Point,75,71,567950,135350,0,0,0.0,0,0,3,0.0,4,0.0,0,1.0,0,3.0,0,0.0,3,0.0
2992,Point,75,72,568050,135350,0,0,0.0,0,0,4,0.0,4,0.0,0,1.0,4,3.0,0,0.0,3,0.0
2993,Point,75,73,568150,135350,1,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,2,0.0,3,0.0
2994,Point,75,74,568250,135350,1,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,1,0.0,4,0.0
2995,Point,75,75,568350,135350,0,0,0.0,0,0,4,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2996,Point,75,76,568450,135350,0,0,0.0,0,0,3,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2997,Point,75,77,568550,135350,0,0,0.0,0,0,3,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2998,Point,75,78,568650,135350,0,0,0.0,0,0,3,0.0,4,0.0,1,2.0,4,3.0,0,0.0,4,0.0
2999,Point,75,79,568750,135350,1,0,0.0,0,0,2,0.0,1,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3000,Point,75,80,568850,135350,1,0,0.0,0,0,0,0.0,0,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3001,Point,75,81,568950,135350,0,0,0.0,0,0,0,0.0,0,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3002,Point,75,82,569050,135350,0,0,0.0,0,0,0,0.0,0,0.0,1,2.0,4,3.0,0,0.0,4,0.0
3003,Point,75,83,569150,135350,0,0,0.0,0,0,0,0.0,0,0.0,1,3.0,4,3.0,0,2.0,4,0.0
3004,Point,75,84,569250,135350,0,0,0.0,0,0,0,0.0,0,0.0,1,4.0,4,3.0,1,3.0,4,0.0
3005,Point,75,85,569350,135350,1,0,0.0,0,0,0,0.0,0,0.0,1,4.0,4,3.0,1,2.0,4,0.0
3006,Point,75,86,569450,135350,1,0,0.0,0,0,0,0.0,0,1.0,2,4.0,4,3.0,1,1.0,4,0.0
3007,Point,75,87,569550,135350,1,0,0.0,0,0,0,0.0,0,2.0,2,4.0,4,3.0,1,1.0,4,0.0
3008,Point,75,88,569650,135350,1,0,0.0,0,0,0,0.0,0,1.0,2,4.0,4,3.0,1,0.0,4,0.0
3009,Point,75,89,569750,135350,0,0,0.0,0,0,0,1.0,0,1.0,2,4.0,4,3.0,0,0.0,4,0.0
3010,Point,75,90,569850,135350,0,0,0.0,0,0,0,2.0,0,0.0,2,4.0,4,3.0,0,0.0,4,0.0
3011,Point,75,91,569950,135350,0,0,0.0,0,0,0,3.0,1,0.0,2,4.0,4,3.0,0,0.0,4,0.0
3012,Point,75,92,570050,135350,0,0,0.0,0,0,0,4.0,1,0.0,3,4.0,4,3.0,0,0.0,4,0.0
3013,Point,75,93,570150,135350,1,0,0.0,0,0,2,4.0,1,0.0,3,3.0,4,3.0,0,0.0,4,1.0
3014,Point,75,94,570250,135350,1,0,0.0,0,0,3,4.0,1,0.0,3,3.0,4,3.0,0,0.0,4,1.0
3015,Point,75,95,570350,135350,2,0,0.0,0,0,3,4.0,1,0.0,3,3.0,4,3.0,0,0.0,4,1.0
3016,Point,75,96,570450,135350,2,0,0.0,0,0,3,4.0,2,0.0,3,3.0,4,3.0,1,0.0,4,1.0
3017,Point,75,97,570550,135350,2,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,4,2.0
3018,Point,75,98,570650,135350,3,0,0.0,0,0,3,3.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
3019,Point,75,99,570750,135350,2,0,0.0,0,0,3,4.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
3020,Point,75,100,570850,135350,2,0,0.0,0,0,3,4.0,2,0.0,3,3.0,4,3.0,1,0.0,3,3.0
3021,Point,75,101,570950,135350,2,0,0.0,0,0,2,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3022,Point,75,102,571050,135350,1,0,0.0,0,0,1,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3023,Point,75,103,571150,135350,1,0,0.0,0,0,1,4.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3024,Point,75,104,571250,135350,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3025,Point,75,105,571350,135350,1,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3026,Point,75,106,571450,135350,2,0,0.0,0,0,0,3.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3027,Point,75,107,571550,135350,2,0,0.0,0,0,0,2.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3028,Point,75,108,571650,135350,2,0,0.0,0,0,1,2.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3029,Point,75,109,571750,135350,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,1,0.0,3,3.0
3030,Point,75,110,571850,135350,3,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,3.0
3031,Point,75,111,571950,135350,4,0,0.0,0,0,1,1.0,2,1.0,3,3.0,4,3.0,2,1.0,3,2.0
3032,Point,75,112,572050,135350,4,0,0.0,0,0,2,1.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
3033,Point,75,113,572150,135350,4,0,0.0,0,0,2,2.0,2,1.0,3,3.0,4,3.0,2,1.0,2,2.0
3034,Point,76,32,564050,135250,4,0,0.0,0,0,3,3.0,3,2.0,3,2.0,4,3.0,3,2.0,2,1.0
3035,Point,76,33,564150,135250,4,0,0.0,0,0,3,2.0,3,2.0,3,3.0,4,3.0,3,2.0,2,1.0
3036,Point,76,34,564250,135250,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,2,2.0,2,1.0
3037,Point,76,35,564350,135250,4,0,0.0,0,0,3,2.0,3,2.0,2,3.0,4,3.0,2,2.0,1,1.0
3038,Point,76,36,564450,135250,4,0,0.0,0,0,2,2.0,3,2.0,2,2.0,4,3.0,2,2.0,1,2.0
3039,Point,76,37,564550,135250,3,0,0.0,0,0,2,2.0,3,2.0,3,2.0,4,3.0,2,2.0,1,2.0
3040,Point,76,38,564650,135250,3,0,0.0,0,0,2,1.0,4,2.0,3,2.0,4,3.0,2,2.0,1,2.0
3041,Point,76,39,564750,135250,2,0,0.0,0,0,2,1.0,3,2.0,3,2.0,4,3.0,2,3.0,1,2.0
3042,Point,76,40,564850,135250,2,0,0.0,0,0,2,1.0,3,2.0,2,3.0,4,3.0,1,2.0,1,3.0
3043,Point,76,41,564950,135250,2,0,0.0,0,0,2,1.0,2,3.0,2,3.0,4,3.0,1,2.0,0,3.0
3044,Point,76,42,565050,135250,1,0,0.0,0,0,2,1.0,1,3.0,2,3.0,4,3.0,0,2.0,0,3.0
3045,Point,76,43,565150,135250,1,0,0.0,0,0,2,2.0,1,3.0,2,3.0,4,3.0,0,3.0,0,3.0
3046,Point,76,44,565250,135250,1,0,0.0,0,0,3,2.0,1,3.0,1,3.0,4,3.0,1,4.0,0,2.0
3047,Point,76,45,565350,135250,1,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,2,4.0,0,2.0
3048,Point,76,46,565450,135250,1,0,0.0,0,0,3,3.0,1,3.0,1,2.0,4,3.0,3,4.0,0,2.0
3049,Point,76,47,565550,135250,1,0,0.0,0,0,3,3.0,0,3.0,0,2.0,4,3.0,3,3.0,0,1.0
3050,Point,76,48,565650,135250,1,0,0.0,0,0,3,4.0,0,3.0,0,1.0,4,3.0,3,2.0,0,1.0
3051,Point,76,49,565750,135250,1,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,3,0.0,0,0.0
3052,Point,76,50,565850,135250,1,0,0.0,0,0,3,4.0,0,4.0,0,0.0,4,3.0,1,0.0,0,0.0
3053,Point,76,51,565950,135250,1,0,0.0,0,0,2,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
3054,Point,76,52,566050,135250,1,0,0.0,0,0,2,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
3055,Point,76,53,566150,135250,1,0,0.0,0,0,1,4.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
3056,Point,76,54,566250,135250,1,0,0.0,0,0,0,3.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
3057,Point,76,55,566350,135250,1,0,0.0,0,0,0,0.0,0,4.0,0,0.0,4,3.0,0,0.0,0,0.0
3058,Point,76,56,566450,135250,1,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,2,0.0,0,1.0
3059,Point,76,57,566550,135250,0,0,0.0,0,0,0,0.0,0,4.0,0,0.0,0,3.0,3,0.0,0,3.0
3060,Point,76,58,566650,135250,0,1,0.0,0,0,0,0.0,0,4.0,0,0.0,0,4.0,4,0.0,0,3.0
